,country,age,gender,marital_status,education_level,heard_of_mobile_money
2622,kenya,30.0,1,3,9,1
2623,kenya,29.0,2,3,3,1
2624,kenya,70.0,2,6,3,2
2625,kenya,19.0,1,1,4,1
2626,kenya,15.0,2,1,2,2
2627,kenya,32.0,1,1,3,2
2628,kenya,25.0,2,3,3,1
2629,kenya,60.0,2,3,2,1
2630,kenya,18.0,1,1,3,1
2631,kenya,21.0,2,3,4,1
2632,kenya,28.0,2,3,3,1
2633,kenya,27.0,1,7,2,1
2634,kenya,28.0,1,3,3,1
2635,kenya,18.0,1,1,2,2
2636,kenya,37.0,1,5,7,1
2637,kenya,36.0,2,3,3,1
2638,kenya,28.0,1,3,3,1
2639,kenya,40.0,1,3,2,1
2640,kenya,25.0,2,3,3,2
2641,kenya,18.0,2,1,4,2
2642,kenya,18.0,2,1,4,2
2643,kenya,17.0,2,1,4,2
2644,kenya,35.0,2,6,3,2
2645,kenya,24.0,2,3,4,2
2646,kenya,58.0,2,6,4,1
2647,kenya,40.0,2,3,5,1
2648,kenya,19.0,1,1,3,1
2649,kenya,25.0,1,1,9,1
2650,kenya,30.0,2,3,2,2
2651,kenya,68.0,2,2,2,2
2652,kenya,20.0,2,1,4,1
2653,kenya,39.0,2,3,3,2
2654,kenya,20.0,2,1,4,1
2655,kenya,24.0,2,3,3,1
2656,kenya,17.0,2,1,4,1
2657,kenya,25.0,2,3,4,1
2658,kenya,72.0,1,3,5,1
2659,kenya,55.0,2,3,1,2
2660,kenya,37.0,2,6,3,1
2661,kenya,25.0,2,3,10,2
2662,kenya,30.0,1,3,11,1
2663,kenya,45.0,2,6,4,1
2664,kenya,25.0,2,3,6,1
2665,kenya,22.0,2,3,2,1
2666,kenya,34.0,2,3,3,2
2667,kenya,22.0,2,3,10,1
2668,kenya,36.0,1,3,3,1
2669,kenya,25.0,2,1,5,1
2670,kenya,45.0,1,6,3,2
2671,kenya,17.0,2,1,4,1
2672,kenya,49.0,2,1,1,2
2673,kenya,20.0,1,1,4,2
2674,kenya,34.0,1,3,3,1
2675,kenya,36.0,1,3,5,1
2676,kenya,19.0,1,1,8,1
2677,kenya,33.0,2,3,3,2
2678,kenya,21.0,1,1,4,2
2679,kenya,28.0,2,3,2,2
2680,kenya,26.0,1,1,10,1
2681,kenya,33.0,2,3,8,1
2682,kenya,57.0,1,3,5,1
2683,kenya,35.0,1,3,5,1
2684,kenya,26.0,2,3,5,1
2685,kenya,34.0,1,1,9,1
2686,kenya,30.0,2,5,4,1
2687,kenya,25.0,1,1,9,1
2688,kenya,17.0,1,1,4,1
2689,kenya,34.0,2,3,5,1
2690,kenya,30.0,2,3,3,1
2691,kenya,46.0,1,3,2,1
2692,kenya,32.0,1,1,5,2
2693,kenya,48.0,2,3,2,1
2694,kenya,45.0,2,5,2,1
2695,kenya,28.0,2,5,3,2
2696,kenya,27.0,2,3,5,2
2697,kenya,38.0,1,3,2,2
2698,kenya,37.0,1,3,5,1
2699,kenya,29.0,1,1,5,2
2700,kenya,39.0,1,3,4,1
2701,kenya,21.0,1,1,5,1
2702,kenya,20.0,2,3,4,1
2703,kenya,35.0,2,1,9,1
2704,kenya,65.0,2,6,1,2
2705,kenya,22.0,2,1,10,1
2706,kenya,42.0,2,3,1,1
2707,kenya,22.0,2,3,1,2
2708,kenya,20.0,2,3,2,2
2709,kenya,15.0,2,1,2,2
2710,kenya,52.0,1,3,5,2
2711,kenya,59.0,1,3,10,1
2712,kenya,47.0,1,3,2,1
2713,kenya,21.0,2,1,5,1
2714,kenya,71.0,2,3,1,2
2715,kenya,30.0,1,3,7,1
2716,kenya,19.0,1,1,4,1
2717,kenya,30.0,1,1,7,1
2718,kenya,26.0,1,1,11,1
2719,kenya,23.0,2,1,4,1
2720,kenya,49.0,1,3,3,1
2721,kenya,40.0,2,3,2,2
2722,kenya,27.0,1,1,5,1
2723,kenya,24.0,2,3,11,1
2724,kenya,21.0,2,2,3,1
2725,kenya,34.0,2,1,5,1
2726,kenya,24.0,2,3,2,1
2727,kenya,34.0,2,6,3,1
2728,kenya,23.0,2,3,3,1
2729,kenya,28.0,2,1,2,2
2730,kenya,59.0,1,3,4,1
2731,kenya,42.0,1,3,2,2
2732,kenya,74.0,2,1,1,2
2733,kenya,15.0,1,1,2,1
2734,kenya,40.0,2,1,3,2
2735,kenya,32.0,1,3,2,1
2736,kenya,47.0,2,3,3,1
2737,kenya,21.0,1,1,5,2
2738,kenya,82.0,1,3,1,2
2739,kenya,54.0,1,5,5,1
2740,kenya,47.0,1,3,2,1
2741,kenya,18.0,2,1,2,2
2742,kenya,44.0,1,3,4,1
2743,kenya,22.0,2,3,2,2
2744,kenya,38.0,2,2,2,2
2745,kenya,17.0,2,1,5,2
2746,kenya,22.0,2,1,10,2
2747,kenya,30.0,2,5,3,2
2748,kenya,18.0,1,1,4,2
2749,kenya,39.0,2,3,5,2
2750,kenya,31.0,1,1,3,2
2751,kenya,46.0,1,3,3,1
2752,kenya,15.0,2,1,4,1
2753,kenya,39.0,1,3,4,1
2754,kenya,60.0,2,2,1,2
2755,kenya,39.0,1,1,2,2
2756,kenya,38.0,2,3,3,2
2757,kenya,33.0,1,3,1,2
2758,kenya,32.0,1,2,2,2
2759,kenya,35.0,2,3,3,2
2760,kenya,47.0,2,3,3,2
2761,kenya,25.0,2,3,5,1
2762,kenya,49.0,1,3,2,1
2763,kenya,24.0,2,1,5,1
2764,kenya,29.0,1,3,11,1
2765,kenya,32.0,2,3,11,1
2766,kenya,25.0,2,1,11,1
2767,kenya,55.0,2,3,9,1
2768,kenya,17.0,2,1,2,1
2769,kenya,23.0,2,1,5,2
2770,kenya,62.0,1,2,3,1
2771,kenya,52.0,1,2,2,2
2772,kenya,18.0,1,1,4,1
2773,kenya,27.0,2,3,3,2
2774,kenya,28.0,1,1,4,1
2775,kenya,28.0,2,3,3,2
2776,kenya,18.0,2,1,2,1
2777,kenya,34.0,1,3,3,1
2778,kenya,22.0,2,3,1,2
2779,kenya,17.0,1,1,2,2
2780,kenya,22.0,2,5,3,2
2781,kenya,26.0,2,3,10,1
2782,kenya,21.0,1,1,2,2
2783,kenya,53.0,1,3,5,1
2784,kenya,60.0,1,3,2,1
2785,kenya,26.0,2,3,3,2
2786,kenya,26.0,2,3,5,1
2787,kenya,63.0,1,3,5,1
2788,kenya,33.0,2,3,3,1
2789,kenya,70.0,1,3,4,1
2790,kenya,31.0,2,6,4,1
2791,kenya,35.0,1,3,4,1
2792,kenya,24.0,2,3,3,1
2793,kenya,54.0,2,3,2,1
2794,kenya,39.0,2,3,3,1
2795,kenya,79.0,2,2,1,2
2796,kenya,45.0,1,3,7,1
2797,kenya,17.0,1,1,4,2
2798,kenya,21.0,2,1,4,2
2799,kenya,17.0,2,1,2,1
2800,kenya,29.0,1,1,2,2
2801,kenya,17.0,2,2,4,1
2802,kenya,35.0,2,3,4,2
2803,kenya,53.0,1,3,5,1
2804,kenya,44.0,2,1,3,2
2805,kenya,38.0,2,3,5,2
2806,kenya,18.0,1,1,4,1
2807,kenya,17.0,1,1,4,1
2808,kenya,25.0,1,3,3,1
2809,kenya,17.0,2,1,4,2
2810,kenya,37.0,2,3,3,1
2811,kenya,22.0,2,3,3,1
2812,kenya,63.0,1,2,3,2
2813,kenya,24.0,2,3,3,1
2814,kenya,29.0,2,3,4,2
2815,kenya,21.0,2,1,5,1
2816,kenya,20.0,1,1,5,1
2817,kenya,41.0,2,6,2,1
2818,kenya,30.0,2,3,3,1
2819,kenya,23.0,2,3,3,2
2820,kenya,40.0,2,3,2,2
2821,kenya,23.0,2,3,4,1
2822,kenya,24.0,2,3,4,2
2823,kenya,30.0,2,3,5,1
2824,kenya,28.0,2,3,5,1
2825,kenya,37.0,2,3,3,1
2826,kenya,23.0,2,3,4,1
2827,kenya,40.0,1,3,5,1
2828,kenya,47.0,2,3,3,2
2829,kenya,19.0,2,3,3,1
2830,kenya,45.0,1,3,5,2
2831,kenya,35.0,2,3,5,2
2832,kenya,32.0,2,1,5,1
2833,kenya,24.0,2,1,5,1
2834,kenya,28.0,1,1,11,1
2835,kenya,21.0,2,1,6,1
2836,kenya,24.0,2,1,11,1
2837,kenya,17.0,2,1,4,2
2838,kenya,42.0,1,3,3,1
2839,kenya,53.0,1,2,1,1
2840,kenya,15.0,1,1,4,1
2841,kenya,41.0,2,3,5,1
2842,kenya,24.0,1,1,4,1
2843,kenya,22.0,2,3,3,1
2844,kenya,40.0,2,6,5,2
2845,kenya,30.0,2,3,3,2
2846,kenya,19.0,2,1,10,2
2847,kenya,75.0,2,6,2,2
2848,kenya,39.0,2,3,4,1
2849,kenya,43.0,2,2,5,2
2850,kenya,49.0,2,6,5,1
2851,kenya,15.0,2,1,2,2
2852,kenya,30.0,2,3,3,1
2853,kenya,32.0,2,3,3,1
2854,kenya,26.0,2,3,5,1
2855,kenya,24.0,2,3,6,1
2856,kenya,32.0,1,3,3,1
2857,kenya,47.0,2,6,2,2
2858,kenya,19.0,2,1,3,1
2859,kenya,25.0,1,1,3,1
2860,kenya,32.0,1,3,5,1
2861,kenya,48.0,2,3,1,1
2862,kenya,30.0,2,3,3,1
2863,kenya,17.0,1,1,4,1
2864,kenya,35.0,2,3,2,1
2865,kenya,63.0,2,3,7,1
2866,kenya,56.0,2,6,2,2
2867,kenya,51.0,2,3,2,1
2868,kenya,34.0,2,6,2,2
2869,kenya,22.0,2,3,3,2
2870,kenya,35.0,2,2,2,2
2871,kenya,43.0,2,3,3,1
2872,kenya,45.0,2,3,4,1
2873,kenya,61.0,1,3,5,1
2874,kenya,17.0,1,1,4,2
2875,kenya,32.0,1,3,3,1
2876,kenya,15.0,2,1,5,1
2877,kenya,27.0,2,3,3,1
2878,kenya,27.0,2,3,3,1
2879,kenya,16.0,2,1,2,2
2880,kenya,30.0,2,3,10,2
2881,kenya,37.0,2,3,3,1
2882,kenya,61.0,2,6,3,1
2883,kenya,21.0,2,3,2,1
2884,kenya,33.0,1,3,3,1
2885,kenya,27.0,2,1,9,1
2886,kenya,26.0,1,1,3,1
2887,kenya,87.0,2,6,2,1
2888,kenya,31.0,2,7,10,1
2889,kenya,23.0,2,3,9,1
2890,kenya,40.0,2,3,3,1
2891,kenya,18.0,2,2,3,1
2892,kenya,25.0,2,6,4,1
2893,kenya,29.0,2,3,1,1
2894,kenya,25.0,2,3,5,1
2895,kenya,56.0,1,3,2,1
2896,kenya,52.0,1,3,1,1
2897,kenya,32.0,2,3,2,1
2898,kenya,31.0,2,1,4,1
2899,kenya,42.0,2,5,1,2
2900,kenya,19.0,1,1,4,1
2901,kenya,34.0,2,3,5,1
2902,kenya,43.0,2,3,3,1
2903,kenya,22.0,2,3,5,1
2904,kenya,43.0,2,3,2,1
2905,kenya,25.0,1,3,4,1
2906,kenya,18.0,1,1,4,1
2907,kenya,43.0,2,3,4,1
2908,kenya,45.0,2,6,4,2
2909,kenya,38.0,2,3,2,2
2910,kenya,66.0,1,3,3,1
2911,kenya,30.0,1,1,3,1
2912,kenya,38.0,2,3,3,2
2913,kenya,90.0,1,1,1,1
2914,kenya,37.0,1,3,3,1
2915,kenya,53.0,1,2,3,2
2916,kenya,40.0,1,3,2,2
2917,kenya,48.0,2,3,10,1
2918,kenya,53.0,1,3,3,2
2919,kenya,17.0,1,1,4,1
2920,kenya,20.0,2,3,3,1
2921,kenya,28.0,1,3,1,1
2922,kenya,60.0,1,3,1,1
2923,kenya,30.0,2,3,3,1
2924,kenya,22.0,1,1,3,1
2925,kenya,26.0,1,3,3,1
2926,kenya,33.0,2,3,3,1
2927,kenya,39.0,2,6,2,1
2928,kenya,21.0,2,3,3,1
2929,kenya,30.0,1,3,3,1
2930,kenya,36.0,1,7,11,1
2931,kenya,24.0,2,1,3,1
2932,kenya,29.0,1,5,4,1
2933,kenya,59.0,1,5,5,1
2934,kenya,65.0,2,6,1,1
2935,kenya,75.0,1,3,3,1
2936,kenya,24.0,1,1,11,1
2937,kenya,28.0,1,1,9,1
2938,kenya,43.0,2,3,8,1
2939,kenya,36.0,1,3,5,1
2940,kenya,28.0,2,3,4,1
2941,kenya,19.0,2,2,3,1
2942,kenya,25.0,2,3,3,1
2943,kenya,32.0,2,3,5,1
2944,kenya,31.0,2,3,3,1
2945,kenya,32.0,1,3,4,1
2946,kenya,31.0,2,6,2,1
2947,kenya,39.0,2,6,2,1
2948,kenya,20.0,2,1,2,1
2949,kenya,53.0,2,6,3,1
2950,kenya,20.0,1,1,4,1
2951,kenya,41.0,1,3,4,1
2952,kenya,27.0,1,1,5,1
2953,kenya,47.0,2,3,4,1
2954,kenya,27.0,2,3,5,1
2955,kenya,31.0,1,3,2,1
2956,kenya,47.0,1,3,1,1
2957,kenya,58.0,1,3,3,1
2958,kenya,40.0,2,3,5,1
2959,kenya,37.0,2,3,2,1
2960,kenya,33.0,2,5,4,1
2961,kenya,69.0,2,1,4,1
2962,kenya,76.0,2,2,2,1
2963,kenya,18.0,1,1,5,1
2964,kenya,55.0,1,1,11,1
2965,kenya,43.0,1,3,5,1
2966,kenya,36.0,2,3,3,1
2967,kenya,65.0,1,3,5,1
2968,kenya,40.0,1,3,2,1
2969,kenya,27.0,1,3,5,1
2970,kenya,38.0,1,3,5,1
2971,kenya,45.0,2,3,1,1
2972,kenya,17.0,1,1,2,1
2973,kenya,52.0,2,3,5,1
2974,kenya,30.0,1,3,5,1
2975,kenya,25.0,1,3,2,1
2976,kenya,56.0,2,3,2,1
2977,kenya,28.0,2,1,3,1
2978,kenya,53.0,1,3,2,1
2979,kenya,65.0,1,4,7,1
2980,kenya,56.0,2,6,2,1
2981,kenya,55.0,2,6,2,1
2982,kenya,28.0,1,3,11,1
2983,kenya,50.0,2,3,2,1
2984,kenya,58.0,1,3,2,1
2985,kenya,35.0,2,3,3,1
2986,kenya,23.0,2,3,1,1
2987,kenya,20.0,1,1,10,1
2988,kenya,59.0,2,6,4,2
2989,kenya,29.0,2,3,4,1
2990,kenya,26.0,2,3,1,2
2991,kenya,21.0,1,3,2,2
2992,kenya,20.0,2,3,1,2
2993,kenya,31.0,1,3,2,1
0,tanzania,34.0,1,5,3,1
1,tanzania,31.0,2,5,3,1
2,tanzania,,2,1,4,1
3,tanzania,25.0,2,1,4,1
4,tanzania,39.0,2,2,3,1
5,tanzania,58.0,1,2,5,1
6,tanzania,20.0,2,3,5,1
7,tanzania,18.0,2,1,5,1
8,tanzania,,2,2,3,2
9,tanzania,22.0,2,3,3,1
10,tanzania,19.0,2,1,4,1
11,tanzania,30.0,2,1,3,1
12,tanzania,37.0,2,2,3,1
13,tanzania,41.0,2,3,5,1
14,tanzania,25.0,1,1,5,1
15,tanzania,19.0,2,1,4,1
16,tanzania,25.0,2,5,7,1
17,tanzania,20.0,1,1,5,1
18,tanzania,22.0,1,1,5,1
19,tanzania,25.0,2,1,5,1
20,tanzania,24.0,1,1,11,1
21,tanzania,17.0,1,1,3,1
22,tanzania,53.0,1,3,3,1
23,tanzania,70.0,1,3,1,1
24,tanzania,19.0,2,1,5,2
25,tanzania,40.0,1,3,3,2
26,tanzania,60.0,2,3,3,2
27,tanzania,30.0,2,3,3,2
28,tanzania,47.0,2,3,3,1
29,tanzania,22.0,2,1,3,2
30,tanzania,33.0,2,7,1,1
31,tanzania,70.0,1,3,3,1
32,tanzania,,1,2,1,2
33,tanzania,25.0,2,1,3,1
34,tanzania,24.0,2,1,3,1
35,tanzania,30.0,2,3,1,1
36,tanzania,22.0,2,3,3,1
37,tanzania,30.0,2,2,1,1
38,tanzania,30.0,1,3,5,1
39,tanzania,20.0,2,1,4,1
40,tanzania,29.0,2,7,3,1
41,tanzania,64.0,1,3,9,2
42,tanzania,19.0,2,1,6,1
43,tanzania,30.0,1,1,10,1
44,tanzania,32.0,2,1,3,2
45,tanzania,44.0,1,2,3,1
46,tanzania,28.0,2,3,3,1
47,tanzania,22.0,1,1,4,1
48,tanzania,30.0,2,3,1,1
49,tanzania,28.0,2,3,5,1
50,tanzania,19.0,1,1,4,1
51,tanzania,19.0,2,1,3,1
52,tanzania,27.0,2,1,4,1
53,tanzania,33.0,2,3,11,1
54,tanzania,33.0,1,3,5,1
55,tanzania,30.0,2,3,4,1
56,tanzania,40.0,2,3,1,1
57,tanzania,27.0,1,1,12,1
58,tanzania,54.0,1,5,3,1
59,tanzania,51.0,2,3,3,1
60,tanzania,23.0,2,1,4,1
61,tanzania,41.0,1,1,2,1
62,tanzania,28.0,2,3,3,1
63,tanzania,38.0,2,3,3,1
64,tanzania,34.0,1,3,11,1
65,tanzania,36.0,2,3,3,1
66,tanzania,40.0,2,3,3,1
67,tanzania,31.0,1,3,4,1
68,tanzania,16.0,1,1,4,1
69,tanzania,18.0,2,1,3,1
70,tanzania,36.0,2,3,3,1
71,tanzania,20.0,2,3,5,1
72,tanzania,23.0,2,1,3,1
73,tanzania,67.0,1,3,5,1
74,tanzania,17.0,2,1,3,1
75,tanzania,80.0,2,6,6,1
76,tanzania,28.0,1,1,10,1
77,tanzania,20.0,2,3,5,1
78,tanzania,27.0,2,3,3,1
79,tanzania,23.0,2,3,4,1
80,tanzania,21.0,2,1,5,1
81,tanzania,20.0,1,7,3,1
82,tanzania,21.0,2,3,5,1
83,tanzania,39.0,2,3,3,1
84,tanzania,27.0,2,5,5,1
85,tanzania,27.0,2,6,4,1
86,tanzania,36.0,2,3,3,1
87,tanzania,35.0,2,3,3,1
88,tanzania,41.0,2,3,3,1
89,tanzania,23.0,1,1,5,1
90,tanzania,49.0,2,3,5,1
91,tanzania,40.0,2,3,2,1
92,tanzania,25.0,2,3,11,1
93,tanzania,40.0,1,3,11,1
94,tanzania,35.0,1,3,11,1
95,tanzania,22.0,2,1,5,1
96,tanzania,24.0,2,3,2,1
97,tanzania,36.0,1,3,3,1
98,tanzania,34.0,2,3,11,1
99,tanzania,24.0,1,1,9,1
100,tanzania,33.0,1,3,2,1
101,tanzania,39.0,1,1,3,1
102,tanzania,,2,3,3,2
103,tanzania,35.0,2,3,3,1
104,tanzania,44.0,1,3,5,1
105,tanzania,51.0,2,5,3,1
106,tanzania,36.0,2,2,3,2
107,tanzania,40.0,1,3,3,1
108,tanzania,,2,3,4,1
109,tanzania,39.0,1,3,3,1
110,tanzania,25.0,2,3,5,1
111,tanzania,28.0,2,3,3,1
112,tanzania,38.0,1,5,7,1
113,tanzania,28.0,2,3,3,1
114,tanzania,51.0,2,3,3,1
115,tanzania,68.0,2,3,3,1
116,tanzania,27.0,2,3,3,1
117,tanzania,23.0,1,1,5,1
118,tanzania,41.0,1,1,3,1
119,tanzania,24.0,2,3,9,1
120,tanzania,18.0,2,1,3,1
121,tanzania,28.0,2,3,3,1
122,tanzania,55.0,2,3,2,1
123,tanzania,30.0,2,1,3,1
124,tanzania,22.0,1,1,1,1
125,tanzania,26.0,2,1,5,1
126,tanzania,28.0,2,1,3,1
127,tanzania,26.0,1,3,8,1
128,tanzania,16.0,2,1,3,1
129,tanzania,35.0,2,3,5,1
130,tanzania,37.0,2,3,3,1
131,tanzania,24.0,2,3,5,1
132,tanzania,24.0,1,1,5,1
133,tanzania,60.0,2,6,3,1
134,tanzania,70.0,2,6,1,2
135,tanzania,46.0,2,3,3,1
136,tanzania,35.0,2,3,5,1
137,tanzania,34.0,2,3,3,1
138,tanzania,27.0,1,3,5,2
139,tanzania,33.0,2,3,3,1
140,tanzania,15.0,1,1,2,1
141,tanzania,57.0,2,5,3,1
142,tanzania,63.0,2,3,3,1
143,tanzania,20.0,1,1,3,1
144,tanzania,21.0,2,3,2,1
145,tanzania,26.0,2,3,3,1
146,tanzania,38.0,1,3,8,1
147,tanzania,21.0,2,1,5,1
148,tanzania,37.0,2,3,3,1
149,tanzania,19.0,1,1,3,1
150,tanzania,33.0,1,3,3,1
151,tanzania,22.0,1,1,3,1
152,tanzania,72.0,1,7,3,1
153,tanzania,40.0,2,1,3,1
154,tanzania,21.0,1,1,3,1
155,tanzania,20.0,1,1,4,1
156,tanzania,32.0,2,7,3,1
157,tanzania,23.0,1,1,5,1
158,tanzania,19.0,1,1,5,1
159,tanzania,30.0,2,1,5,1
160,tanzania,22.0,1,1,5,1
161,tanzania,19.0,2,1,5,1
162,tanzania,27.0,2,1,3,1
163,tanzania,44.0,1,5,5,1
164,tanzania,61.0,1,3,3,1
165,tanzania,25.0,2,3,5,1
166,tanzania,50.0,2,4,3,1
167,tanzania,32.0,1,1,3,1
168,tanzania,39.0,1,3,6,1
169,tanzania,32.0,2,3,3,1
170,tanzania,18.0,1,1,4,1
171,tanzania,21.0,1,1,5,1
172,tanzania,15.0,1,1,4,1
173,tanzania,27.0,2,3,3,1
174,tanzania,19.0,2,1,5,1
175,tanzania,23.0,1,1,11,1
176,tanzania,46.0,2,3,3,1
177,tanzania,67.0,1,3,3,2
178,tanzania,63.0,1,3,5,1
179,tanzania,25.0,2,5,3,2
180,tanzania,49.0,2,3,3,1
181,tanzania,55.0,1,4,3,1
182,tanzania,16.0,1,1,4,1
183,tanzania,41.0,1,5,11,1
184,tanzania,39.0,1,1,5,1
185,tanzania,37.0,2,3,3,1
186,tanzania,17.0,2,1,5,2
187,tanzania,30.0,2,7,3,2
188,tanzania,26.0,2,1,8,1
189,tanzania,20.0,2,2,3,1
190,tanzania,18.0,1,1,5,1
191,tanzania,44.0,2,1,5,1
192,tanzania,45.0,2,3,3,1
193,tanzania,40.0,1,3,3,1
194,tanzania,35.0,2,1,2,2
195,tanzania,50.0,1,3,3,1
196,tanzania,27.0,2,3,3,1
197,tanzania,40.0,1,4,5,1
198,tanzania,56.0,2,3,3,2
199,tanzania,69.0,1,2,5,1
200,tanzania,18.0,1,1,2,1
201,tanzania,53.0,2,5,1,2
202,tanzania,,2,1,3,1
203,tanzania,34.0,1,3,3,1
204,tanzania,29.0,2,3,3,1
205,tanzania,21.0,1,1,5,1
206,tanzania,26.0,2,3,3,1
207,tanzania,35.0,1,5,3,1
208,tanzania,32.0,2,4,3,1
209,tanzania,39.0,1,3,3,1
210,tanzania,43.0,1,3,4,1
211,tanzania,46.0,2,6,3,1
212,tanzania,16.0,2,1,3,1
213,tanzania,28.0,1,5,3,1
214,tanzania,28.0,1,1,2,1
215,tanzania,23.0,2,2,3,1
216,tanzania,32.0,1,3,3,1
217,tanzania,32.0,1,2,3,1
218,tanzania,51.0,1,3,3,1
219,tanzania,45.0,1,3,3,1
220,tanzania,29.0,1,3,2,1
221,tanzania,30.0,2,3,2,1
222,tanzania,48.0,2,2,2,1
223,tanzania,35.0,1,3,3,2
224,tanzania,29.0,2,3,2,1
225,tanzania,24.0,1,3,3,1
226,tanzania,38.0,1,3,3,1
227,tanzania,78.0,1,3,2,1
228,tanzania,85.0,1,5,1,2
229,tanzania,18.0,2,1,3,1
230,tanzania,61.0,2,6,2,1
231,tanzania,43.0,1,2,3,2
232,tanzania,25.0,1,1,3,1
233,tanzania,15.0,2,1,3,1
234,tanzania,47.0,2,5,3,2
235,tanzania,16.0,2,1,4,2
236,tanzania,21.0,2,1,6,2
237,tanzania,21.0,2,3,1,2
238,tanzania,33.0,1,2,3,1
239,tanzania,29.0,1,4,5,1
240,tanzania,22.0,2,3,3,1
241,tanzania,37.0,1,3,3,1
242,tanzania,42.0,1,3,3,1
243,tanzania,60.0,1,3,5,1
244,tanzania,50.0,1,3,2,1
245,tanzania,22.0,2,5,3,1
246,tanzania,55.0,2,5,2,1
247,tanzania,30.0,1,3,3,1
248,tanzania,42.0,1,3,3,1
249,tanzania,19.0,2,3,3,1
250,tanzania,41.0,1,3,1,1
251,tanzania,67.0,1,3,2,1
252,tanzania,18.0,1,1,3,1
253,tanzania,27.0,2,3,3,1
254,tanzania,38.0,1,3,3,1
255,tanzania,18.0,1,1,2,1
256,tanzania,38.0,1,3,2,1
257,tanzania,23.0,1,5,1,1
258,tanzania,41.0,1,1,3,1
259,tanzania,43.0,2,3,3,2
260,tanzania,30.0,2,3,3,1
261,tanzania,40.0,2,3,3,2
262,tanzania,21.0,2,3,1,2
263,tanzania,63.0,2,6,1,1
264,tanzania,51.0,1,2,3,1
265,tanzania,38.0,1,3,9,1
266,tanzania,40.0,1,3,3,1
267,tanzania,20.0,2,3,3,1
268,tanzania,46.0,1,2,3,1
269,tanzania,48.0,1,3,3,1
270,tanzania,60.0,1,3,3,1
271,tanzania,42.0,1,5,3,1
272,tanzania,34.0,1,3,3,1
273,tanzania,54.0,1,3,3,1
274,tanzania,33.0,2,5,3,1
275,tanzania,28.0,1,3,2,1
276,tanzania,20.0,1,1,3,1
277,tanzania,23.0,1,3,3,1
278,tanzania,33.0,2,3,2,1
279,tanzania,32.0,1,2,1,1
280,tanzania,24.0,2,3,3,1
281,tanzania,68.0,1,3,1,2
282,tanzania,27.0,2,3,3,1
283,tanzania,24.0,1,1,3,1
284,tanzania,47.0,2,6,1,1
285,tanzania,41.0,2,3,1,1
286,tanzania,28.0,2,2,1,1
287,tanzania,33.0,1,3,2,1
288,tanzania,47.0,1,4,3,2
289,tanzania,36.0,1,2,1,1
290,tanzania,50.0,1,2,2,2
291,tanzania,45.0,2,5,3,1
292,tanzania,46.0,1,2,3,1
293,tanzania,44.0,1,3,3,1
294,tanzania,30.0,1,2,3,1
295,tanzania,47.0,1,2,3,2
296,tanzania,32.0,1,3,3,1
297,tanzania,24.0,2,1,7,1
298,tanzania,18.0,2,1,2,2
299,tanzania,37.0,2,2,1,2
300,tanzania,16.0,2,1,4,1
301,tanzania,25.0,1,3,3,1
302,tanzania,38.0,2,2,3,1
303,tanzania,30.0,2,3,1,1
304,tanzania,25.0,1,1,6,1
305,tanzania,22.0,1,1,2,1
306,tanzania,22.0,1,1,8,1
307,tanzania,20.0,2,1,5,1
308,tanzania,26.0,2,1,5,1
309,tanzania,23.0,2,1,11,1
310,tanzania,43.0,2,3,3,2
311,tanzania,23.0,1,3,5,1
312,tanzania,35.0,2,3,3,1
313,tanzania,45.0,1,3,2,1
314,tanzania,55.0,1,3,3,1
315,tanzania,23.0,2,3,3,1
316,tanzania,39.0,1,3,3,1
317,tanzania,39.0,2,3,3,1
318,tanzania,36.0,1,3,5,1
319,tanzania,44.0,1,3,3,1
320,tanzania,29.0,2,3,3,1
321,tanzania,65.0,1,3,12,1
322,tanzania,22.0,2,3,3,1
323,tanzania,22.0,1,1,5,1
324,tanzania,36.0,2,5,5,1
325,tanzania,22.0,1,3,3,1
326,tanzania,68.0,1,3,5,1
327,tanzania,48.0,1,3,5,1
328,tanzania,60.0,2,3,3,1
329,tanzania,70.0,2,6,3,1
330,tanzania,56.0,2,3,7,1
331,tanzania,32.0,2,3,3,1
332,tanzania,37.0,2,3,5,1
333,tanzania,47.0,2,6,3,2
334,tanzania,40.0,2,1,2,1
335,tanzania,25.0,1,3,3,1
336,tanzania,31.0,2,3,3,1
337,tanzania,28.0,2,3,3,1
338,tanzania,36.0,2,5,3,1
339,tanzania,18.0,2,1,5,1
340,tanzania,18.0,2,1,4,1
341,tanzania,30.0,2,5,3,1
342,tanzania,55.0,2,3,3,1
343,tanzania,34.0,2,3,3,1
344,tanzania,39.0,1,3,3,1
345,tanzania,29.0,2,3,3,1
346,tanzania,30.0,2,3,3,1
347,tanzania,49.0,1,1,10,1
348,tanzania,55.0,2,3,3,1
349,tanzania,35.0,2,7,3,1
350,tanzania,23.0,1,7,3,1
351,tanzania,44.0,2,3,3,1
352,tanzania,22.0,2,3,7,1
353,tanzania,40.0,2,3,3,1
354,tanzania,62.0,1,3,3,1
355,tanzania,27.0,1,3,3,1
356,tanzania,23.0,1,3,3,1
357,tanzania,54.0,1,3,4,1
358,tanzania,42.0,1,4,3,1
359,tanzania,33.0,1,3,5,1
360,tanzania,22.0,1,3,3,1
361,tanzania,38.0,2,3,1,2
362,tanzania,20.0,2,1,3,1
363,tanzania,30.0,1,3,3,1
